Frame,Time,X,Y,Z
1747,4.2333300000000005,228.404,375.163,84.764
1748,4.2366600000000005,228.488,375.208,85.672
1749,4.24,228.627,375.149,86.59
1750,4.24333,228.735,375.017,87.357
1751,4.24666,228.768,374.957,88.023
1752,4.25,228.757,374.959,88.685
1753,4.25333,228.81,374.945,89.273
1754,4.25666,228.844,374.895,89.885
1755,4.26,229.061,374.685,90.333
1756,4.26333,229.13,374.696,90.659
1757,4.26666,229.155,374.579,91.004
1758,4.2700000000000005,229.183,374.551,91.256
1759,4.2733300000000005,229.177,374.454,91.444
1760,4.276660000000001,229.209,374.432,91.53
1761,4.28,229.187,374.417,91.543
1762,4.28333,229.224,374.361,91.504
1763,4.28666,229.245,374.344,91.395
1764,4.29,229.244,374.299,91.181
1765,4.29333,229.293,374.251,90.929
1766,4.29666,229.282,374.234,90.549
1767,4.3,229.306,374.152,90.165
1768,4.30333,229.254,374.165,89.641
1769,4.30666,229.202,374.144,88.985
1770,4.3100000000000005,229.216,374.062,88.331
1771,4.3133300000000006,229.248,374.037,87.704
1772,4.316660000000001,229.238,373.998,86.866
1773,4.32,229.15,374.004,85.905
1774,4.32333,229.081,373.961,84.864
1775,4.32666,229.032,374.014,83.931
1776,4.33,228.966,373.97,82.667
1777,4.33333,228.847,373.952,81.495
1778,4.33666,228.867,373.915,80.151
1779,4.34,228.712,373.991,78.782
1780,4.34333,228.692,373.936,77.223
1781,4.34666,228.622,374.027,75.797
1782,4.3500000000000005,228.562,373.956,73.927
1783,4.353330000000001,228.635,373.825,72.373
1784,4.35666,228.533,373.77,70.489
1785,4.36,228.448,373.81,68.581
1786,4.36333,228.361,373.818,66.605
1787,4.36666,228.247,373.797,64.566
1788,4.37,228.177,373.857,62.294
1789,4.37333,228.047,373.828,60.04
1790,4.37666,227.975,373.886,57.768
1791,4.38,227.852,373.875,55.403
1792,4.38333,227.673,373.942,52.795
1793,4.38666,227.755,374.035,50.329
1794,4.390000000000001,228.861,374.422,49.592
1795,4.393330000000001,230.692,374.692,49.283
1796,4.39666,232.206,375.071,48.724
1797,4.4,233.847,375.442,48.21
1798,4.40333,235.506,375.75,47.35
1799,4.4066600000000005,236.945,376.1,46.464
1800,4.41,238.217,376.242,45.896
1801,4.41333,238.628,376.365,46.778
1802,4.41666,238.769,376.37,47.366
1803,4.42,239.019,376.442,48.066
1804,4.42333,239.175,376.596,48.622
1805,4.42666,239.359,376.718,49.193
1806,4.430000000000001,239.586,376.824,49.553
1807,4.43333,239.784,376.87,49.825
1808,4.43666,240.004,376.97,49.988
1809,4.44,240.247,377.088,50.048
1810,4.4433300000000004,240.513,377.205,50.065
1811,4.4466600000000005,240.684,377.301,49.96
1812,4.45,240.882,377.433,49.772
1813,4.45333,241.112,377.598,49.443
1814,4.45666,241.357,377.713,49.096
1815,4.46,241.792,377.628,48.778
1816,4.46333,242.04,377.829,48.177
1817,4.46666,242.251,377.985,47.577
1818,4.470000000000001,242.414,378.126,46.859
1819,4.47333,242.743,378.422,46.146
1820,4.47666,243.302,378.941,45.67
1821,4.48,243.663,379.26,44.946
1822,4.4833300000000005,244.336,379.451,44.408
1823,4.4866600000000005,244.95,379.527,43.965
1824,4.49,245.189,379.385,43.906
1825,4.49333,245.458,379.322,43.92
1826,4.49666,245.614,379.233,43.886
1827,4.5,245.837,379.294,43.847
1828,4.50333,246.007,379.36,43.851
1829,4.50666,246.215,379.357,43.903
1830,4.51,246.295,379.362,43.936
