Frame,Time,X,Y,Z,vx,vy,vz,ax,ay,az
731,2.43333,156.539,499.259,1096.978,-37.83783784,-177.4774775,518.018018,-15790.18734,16343.419,8884.916637
732,2.43666,156.413,498.668,1098.703,-90.41916168,-123.0538922,547.6047904,4683.948174,-13147.62717,1391.455639
733,2.44,156.111,498.257,1100.532,-74.77477477,-166.966967,552.2522523,11903.79569,-4959.91487,3787.571355
734,2.44333,155.862,497.701,1102.371,-35.13513514,-183.4834835,564.8648649,-15432.97627,12662.49796,-17321.09193
735,2.44666,155.745,497.09,1104.252,-86.52694611,-141.3173653,507.1856287,14397.75679,-1295.892328,7738.7438
736,2.45,155.456,496.618,1105.946,-38.43843844,-145.6456456,533.033033,-7304.601899,-5861.717573,6583.159736
737,2.45333,155.328,496.133,1107.721,-62.76276276,-165.1651652,554.954955,1854.63556,-3268.089798,-5983.487938
738,2.45666,155.119,495.583,1109.569,-56.58682635,-176.0479042,535.0299401,2196.879371,4247.318063,13248.30514
739,2.46,154.93,494.995,1111.356,-49.24924925,-161.8618619,579.2792793,-11993.97596,-6943.880818,-11272.5338
740,2.46333,154.766,494.456,1113.285,-89.18918919,-184.984985,541.7417417,15185.11552,16170.34848,-6061.518172
741,2.46666,154.469,493.84,1115.089,-38.62275449,-131.1377246,521.5568862,-2911.854448,-14863.19049,4065.343984
742,2.47,154.34,493.402,1116.831,-48.34834835,-180.7807808,535.1351351,-3246.489733,-2164.326489,5591.176762
743,2.47333,154.179,492.8,1118.613,-59.15915916,-187.987988,553.7537538,3649.600942,11767.44528,-8230.164674
744,2.47666,153.982,492.174,1120.457,-47.00598802,-148.8023952,526.3473054,-7145.174505,-17576.38093,10992.74182
745,2.48,153.825,491.677,1122.215,-70.87087087,-207.5075075,563.0630631,14158.30245,17224.43164,4599.193788
746,2.48333,153.589,490.986,1124.09,-23.72372372,-150.1501502,578.3783784,-8969.696891,-6788.090351,-19131.44736
747,2.48666,153.51,490.486,1126.016,-53.59281437,-172.754491,514.6706587,2918.853451,-9326.171523,6666.550376
748,2.49,153.331,489.909,1127.735,-43.84384384,-203.9039039,536.9369369,-270.5408111,9108.207306,5140.275411
749,2.49333,153.185,489.23,1129.523,-44.74474474,-173.5735736,554.0540541,759.512277,-12701.10808,-2655.997963
750,2.49666,153.036,488.652,1131.368,-42.21556886,-215.8682635,545.2095808,1130.877372,16619.13267,-9220.109708
751,2.5,152.895,487.931,1133.189,-38.43843844,-160.3603604,514.4144144,-3517.030544,180.3605407,13076.1392
752,2.50333,152.767,487.397,1134.902,-50.15015015,-159.7597598,557.957958,-2472.397412,-13252.98973,4892.954669
753,2.50666,152.6,486.865,1136.76,-58.38323353,-203.8922156,574.251497,11995.4836,9437.078801,-6766.420765
754,2.51,152.405,486.184,1138.678,-18.31831832,-172.3723724,551.6516517,-16502.98948,-13346.68001,-8747.486225
755,2.51333,152.344,485.61,1140.515,-73.27327327,-216.8168168,522.5225225,18587.39573,13142.0194,9690.059051
756,2.51666,152.1,484.888,1142.255,-11.37724551,-173.0538922,554.7904192,-5584.666024,2092.163518,-5165.53342
757,2.52,152.062,484.31,1144.108,-30.03003003,-166.0660661,537.5375375,-15240.46569,-3787.571355,-3246.489733
758,2.52333,151.962,483.757,1145.898,-80.78078078,-178.6786787,526.7267267,21201.54356,-5144.055422,20025.96004
759,2.52666,151.693,483.162,1147.652,-10.17964072,-195.8083832,593.4131737,-19609.5913,-5750.488557,-17718.24533
760,2.53,151.659,482.508,1149.634,-75.67567568,-215.015015,534.2342342,12535.05758,20110.20029,-2254.506759
761,2.53333,151.407,481.792,1151.413,-33.93393393,-148.048048,526.7267267,4615.933839,-7059.711165,10675.292
762,2.53666,151.294,481.299,1153.167,-18.56287425,-171.5568862,562.2754491,-7119.601225,-16517.91632,-3989.970106
763,2.54,151.232,480.726,1155.045,-42.34234234,-226.7267267,548.9489489,7034.061088,13076.1392,4328.652977
764,2.54333,151.091,479.971,1156.873,-18.91891892,-183.1831832,563.3633634,-8254.734748,-18176.99449,-18398.66516
765,2.54666,151.028,479.361,1158.749,-46.40718563,-243.7125749,502.0958084,9668.584286,18392.30316,17714.20745
766,2.55,150.873,478.547,1160.426,-14.11411411,-182.2822823,561.2612613,-8386.765144,-7034.061088,-6492.979466
767,2.55333,150.826,477.94,1162.295,-42.04204204,-205.7057057,539.6396396,-1400.764199,5219.925649,-6689.000054
768,2.55666,150.686,477.255,1164.092,-46.70658683,-188.3233533,517.3652695,16411.58531,-5563.938208,26808.87349
769,2.56,150.53,476.626,1165.82,8.108108108,-206.9069069,606.9069069,-26332.63895,-811.6224333,-24529.03354
770,2.56333,150.557,475.937,1167.841,-79.57957958,-209.6096096,525.2252252,20031.63005,10438.23129,-1191.513572
771,2.56666,150.292,475.239,1169.59,-12.8742515,-174.8502994,521.257485,1247.168499,-13104.28719,9010.139617
772,2.57,150.249,474.655,1171.331,-8.708708709,-218.6186186,551.3513514,-15871.72758,1713.425137,721.4421629
773,2.57333,150.22,473.927,1173.167,-61.56156156,-212.9129129,553.7537538,19116.32731,4866.764591,-1217.163649
774,2.57666,150.015,473.218,1175.011,2.095808383,-196.7065868,549.7005988,-11057.07881,3599.371899,-5979.302118
775,2.58,150.022,472.561,1176.847,-34.83483483,-184.6846847,529.7297297,1713.425137,-8296.584873,10100.19028
776,2.58333,149.906,471.946,1178.611,-29.12912913,-212.3123123,563.3633634,-4739.054208,-5653.276949,122.8503683
777,2.58666,149.809,471.239,1180.487,-44.91017964,-231.1377246,563.7724551,10658.94321,-27.99601207,-15227.40784
778,2.59,149.659,470.467,1182.37,-9.309309309,-231.2312312,512.9129129,-360.7210814,17134.25137,14248.48272
779,2.59333,149.628,469.697,1184.078,-10.51051051,-174.1741742,560.3603604,-2418.12725,-12161.10646,-1762.565284
780,2.59666,149.593,469.117,1185.944,-18.56287425,-214.6706587,554.491018,2141.156539,-4418.793637,-13077.90633
781,2.6,149.531,468.4,1187.796,-11.41141141,-229.4294294,510.8108108,-8296.584873,811.6224332,19388.75813
782,2.60333,149.493,467.636,1189.497,-39.03903904,-226.7267267,575.3753754,934.2028007,-425.5212757,-14813.05441
783,2.60666,149.363,466.881,1191.413,-35.92814371,-228.1437126,526.0479042,4373.300117,16158.54443,4968.484566
784,2.61,149.243,466.119,1193.17,-21.32132132,-174.1741742,542.6426426,-9468.928388,-24979.93489,3246.489733
785,2.61333,149.172,465.539,1194.977,-52.85285285,-257.3573574,553.4534535,15871.72758,20191.47053,-10747.38222
786,2.61666,148.996,464.682,1196.82,0,-190.1197605,517.6646707,-9170.847494,-19411.73487,8377.537421
787,2.62,148.996,464.047,1198.549,-30.63063063,-254.954955,545.6456456,1262.523785,15240.46569,3517.030544
788,2.62333,148.894,463.198,1200.366,-26.42642643,-204.2042042,557.3573574,8834.966487,-6559.669666,-7514.122527
789,2.62666,148.806,462.518,1202.222,2.994011976,-226.0479042,532.3353293,-7999.322066,-3260.189445,8750.368928
790,2.63,148.816,461.763,1204,-23.72372372,-236.9369369,561.5615616,9919.82974,4689.374059,-2074.146218
791,2.63333,148.737,460.974,1205.87,9.309309309,-221.3213213,554.6546547,-16012.39801,3166.029492,-8410.795216
792,2.63666,148.768,460.237,1207.717,-44.01197605,-210.7784431,526.6467066,8681.72486,-9.690927257,4519.471603
793,2.64,148.621,459.533,1209.476,-15.01501502,-210.8108108,541.7417417,-5591.176762,-11092.17325,-6132.258384
794,2.64333,148.571,458.831,1211.28,-33.63363363,-247.7477477,521.3213213,24485.83341,19283.72781,14006.83199
795,2.64666,148.459,458.006,1213.016,47.90419162,-183.5329341,567.9640719,-26480.45873,-8526.670024,-10368.48459
796,2.65,148.619,457.393,1214.913,-40.54054054,-212.012012,533.3333333,-3246.489733,-19208.39759,-3066.129192
797,2.65333,148.484,456.687,1216.689,-51.35135135,-275.975976,523.1231231,18657.59594,10407.9912,-4875.944618
798,2.65666,148.313,455.768,1218.431,10.77844311,-241.3173653,506.8862275,-7902.412793,-306.8793631,21404.83558
799,2.66,148.349,454.962,1220.124,-15.61561562,-242.3423423,578.3783784,4418.833248,12084.15623,-4779.554329
800,2.66333,148.297,454.155,1222.05,-0.900900901,-202.1021021,562.4624625,-2516.677545,-4403.713202,-17588.66273
801,2.66666,148.294,453.482,1223.923,-9.281437126,-216.7664671,503.8922156,4487.168512,-9815.294157,16636.89937
802,2.67,148.263,452.758,1225.606,5.705705706,-249.5495495,559.4594595,-9108.207306,11452.89434,811.6224332
803,2.67333,148.282,451.927,1227.469,-24.62462462,-211.4114114,562.1621622,-2225.616672,-6013.728029,-19476.50839
804,2.67666,148.2,451.223,1229.341,-32.03592814,-231.4371257,497.3053892,20201.00706,-4973.33003,16990.61821
805,2.68,148.093,450.45,1231.002,35.43543544,-248.048048,554.0540541,3787.571355,6763.520277,901.8027036
806,2.68333,148.211,449.624,1232.847,48.04804805,-225.5255255,557.0570571,-44548.78356,-19667.39896,-20730.66215
807,2.68666,148.371,448.873,1234.702,-100.2994012,-291.0179641,488.0239521,38661.14671,31746.40092,16083.17055
808,2.69,148.036,447.901,1236.332,28.82882883,-184.984985,541.7417417,-26873.72057,-18667.31596,5500.996492
809,2.69333,148.132,447.285,1238.136,-60.66066066,-247.1471471,560.0600601,17856.77353,-6071.508202,-1312.743936
810,2.69666,147.93,446.462,1240.001,-1.19760479,-267.3652695,555.6886228,6832.103716,22057.35801,-9300.598242
811,2.7,147.926,445.569,1241.857,21.62162162,-193.6936937,524.6246246,-15150.28542,-18036.05407,-2705.408111
812,2.70333,147.998,444.924,1243.604,-28.82882883,-253.7537538,515.6156156,12703.26808,-1210.413629,9786.179339
813,2.70666,147.902,444.079,1245.321,13.47305389,-257.7844311,548.2035928,191.9341982,1566.430714,-3642.981071
814,2.71,147.947,443.218,1247.152,14.11411411,-252.5525526,536.036036,2254.506759,8927.846766,7755.503251
815,2.71333,147.994,442.377,1248.937,21.62162162,-222.8228228,561.8618619,-21148.3534,-8700.776085,-24061.66214
816,2.71666,148.066,441.635,1250.808,-48.80239521,-251.7964072,481.7365269,4091.994034,223.1605193,14549.04293
817,2.72,147.903,440.794,1252.417,-35.13513514,-251.0510511,530.3303303,19298.57786,5500.996492,4238.472707
818,2.72333,147.786,439.958,1254.183,29.12912913,-232.7327327,544.4444444,-20795.46234,2726.738175,-4805.204406
819,2.72666,147.883,439.183,1255.996,-40.11976048,-223.6526946,528.4431138,10843.07083,-7663.639113,1554.047863
820,2.73,147.749,438.436,1257.761,-3.903903904,-249.2492492,533.6336336,-7034.061088,-13436.86028,-450.9013518
821,2.73333,147.736,437.606,1259.538,-27.32732733,-293.993994,532.1321321,36707.96005,27686.96301,6894.200669
822,2.73666,147.645,436.627,1261.31,94.91017964,-201.7964072,555.0898204,-32642.00412,-6924.70591,-10020.41878
823,2.74,147.962,435.953,1263.164,-14.11411411,-224.9249249,521.6216216,-4509.013518,-18847.67651,-450.9013518
824,2.74333,147.915,435.204,1264.901,-29.12912913,-287.6876877,520.1201201,13422.82024,17701.25307,4027.872076
825,2.74666,147.818,434.246,1266.633,15.56886228,-228.742515,533.5329341,-21384.64615,-4341.535411,6144.047881
826,2.75,147.87,433.482,1268.415,-55.85585586,-243.2432432,554.0540541,33997.96193,90.18027036,-22184.34651
827,2.75333,147.684,432.672,1270.26,57.35735736,-242.9429429,480.1801802,-7963.673875,-6704.660101,16651.21992
828,2.75666,147.875,431.863,1271.859,30.83832335,-265.2694611,535.6287425,-13009.26227,-3745.005,6145.932228
829,2.76,147.978,430.977,1273.648,-12.61261261,-277.7777778,556.1561562,26873.72057,26152.2784,-10370.73109
830,2.76333,147.936,430.052,1275.5,76.87687688,-190.6906907,521.6216216,-60578.73162,-27251.1817,7712.843123
831,2.76666,148.192,429.417,1277.237,-124.8502994,-281.4371257,547.3053892,46101.62531,22763.98813,14877.72688
832,2.77,147.775,428.477,1279.065,29.12912913,-205.4054054,596.996997,-12264.51677,-16412.80921,-24979.93489
833,2.77333,147.872,427.793,1281.053,-11.71171171,-260.0600601,513.8138138,16104.46828,13001.07898,3673.901014
834,2.77666,147.833,426.927,1282.764,41.91616766,-216.7664671,526.0479042,-17135.17454,-29595.55346,6496.959149
835,2.78,147.973,426.203,1284.521,-15.31531532,-315.6156156,547.7477477,10010.01001,22184.34651,-4148.292437
836,2.78333,147.922,425.152,1286.345,18.01801802,-241.7417417,533.9339339,10053.75014,13703.89108,1677.78503
837,2.78666,147.982,424.347,1288.123,51.49700599,-196.1077844,539.5209581,-43290.44883,-24631.91436,-15608.8535
838,2.79,148.154,423.692,1289.925,-93.09309309,-278.3783784,487.3873874,34088.1422,5410.816222,21102.18326
839,2.79333,147.844,422.765,1291.548,20.42042042,-260.3603604,557.6576577,10231.41067,8056.284153,9928.199765
840,2.79666,147.912,421.898,1293.405,54.49101796,-233.5329341,590.7185629,-27013.99811,-10010.18947,-28060.34907
841,2.8,148.094,421.118,1295.378,-35.73573574,-266.966967,496.996997,22454.88732,2615.22784,3517.030544
842,2.80333,147.975,420.229,1297.033,39.03903904,-258.2582583,508.7087087,12282.60682,1131.303392,15546.64661
843,2.80666,148.105,419.369,1298.727,79.94011976,-254.491018,560.4790419,-43894.24743,5435.533421,-16309.29219
844,2.81,148.372,418.519,1300.599,-66.66666667,-236.3363363,506.006006,32284.53679,3066.129192,9018.027036
845,2.81333,148.15,417.732,1302.284,40.84084084,-226.1261261,536.036036,-32134.68634,-28208.33457,-18553.91562
846,2.81666,148.286,416.979,1304.069,-66.16766467,-320.0598802,474.251497,21429.0629,22819.17257,16340.51851
847,2.82,148.065,415.91,1305.653,5.405405405,-243.8438438,528.8288288,13527.04055,-8747.486225,-1172.343515
848,2.82333,148.083,415.098,1307.414,50.45045045,-272.972973,524.9249249,-18207.23459,11574.1247,9508.078505
849,2.82666,148.251,414.189,1309.162,-10.17964072,-234.4311377,556.5868263,4036.809587,-120.8673983,-17121.98412
850,2.83,148.217,413.406,1311.021,3.303303303,-234.8348348,499.3993994,3877.751625,-1803.605407,11092.17325
851,2.83333,148.228,412.624,1312.684,16.21621622,-240.8408408,536.3363363,2592.817773,-13629.64086,-11541.1846
852,2.83666,148.282,411.822,1314.47,24.8502994,-286.2275449,497.9041916,4248.12564,1810.588243,6022.103713
853,2.84,148.365,410.866,1316.133,39.03903904,-280.1801802,518.018018,-6312.618925,8567.125684,721.4421629
854,2.84333,148.495,409.933,1317.858,18.01801802,-251.6516517,520.4204204,-17278.9718,-3999.521991,2678.948031
855,2.84666,148.555,409.095,1319.591,-39.52095808,-264.9700599,529.3413174,3291.146573,-7700.787668,-27036.61028
856,2.85,148.423,408.21,1321.359,-28.52852853,-290.6906907,439.039039,33276.51976,32825.61841,1172.343515
857,2.85333,148.328,407.242,1322.821,82.28228228,-181.3813814,442.9429429,-3041.019117,-17099.69126,13358.02005
858,2.85666,148.602,406.638,1324.296,72.15568862,-238.3233533,487.4251497,-33022.10382,-16847.67704,-14576.76975
859,2.86,148.843,405.842,1325.924,-38.13813814,-294.5945946,438.7387387,23176.32948,-1533.064596,270.5408111
860,2.86333,148.716,404.861,1327.385,39.03903904,-299.6996997,439.6396396,-3002.139,25174.60547,22621.74782
861,2.86666,148.846,403.863,1328.849,29.04191617,-215.8682635,514.9700599,-25688.22543,-14040.26925,-35501.09685
862,2.87,148.943,403.142,1330.569,-56.75675676,-262.7627628,396.3963964,31382.73409,4328.652977,13707.40109
863,2.87333,148.754,402.267,1331.889,47.74774775,-248.3483483,442.042042,-9843.14951,-6609.889816,-19997.87995
864,2.87666,148.913,401.44,1333.361,14.97005988,-270.3592814,375.4491018,-2863.669004,-9413.928253,19938.00606
865,2.88,148.963,400.537,1334.615,5.405405405,-301.8018018,442.042042,2344.687029,14879.74461,-8386.765144
866,2.88333,148.981,399.532,1336.087,13.21321321,-252.2522523,414.1141141,-18803.12637,4182.85254,-2440.267316
867,2.88666,149.025,398.692,1337.466,-49.4011976,-238.3233533,405.988024,31154.44678,5270.249273,-9345.284185
868,2.89,148.86,397.896,1338.822,54.65465465,-220.7207207,374.7747748,-6943.880818,-24709.39408,-5500.996492
869,2.89333,149.042,397.161,1340.07,31.53153153,-303.003003,356.4564565,-33744.70117,3958.751868,21887.34562
870,2.89666,149.147,396.152,1341.257,-80.83832335,-289.8203593,429.3413174,58638.72406,20598.60427,-39084.5864
871,2.9,148.877,395.184,1342.691,115.015015,-221.021021,298.7987988,-39048.05707,-12354.69704,11092.17325
872,2.90333,149.26,394.448,1343.686,-15.01501502,-262.1621622,335.7357357,-2863.628585,-11003.07299,15252.61573
873,2.90666,149.21,393.575,1344.804,-24.5508982,-298.8023952,386.5269461,24972.98116,28682.45276,-45416.79978
874,2.91,149.128,392.577,1346.095,58.85885886,-203.003003,234.8348348,-8116.224332,-23446.87029,35440.84625
875,2.91333,149.324,391.901,1346.877,31.83183183,-281.0810811,352.8528529,-30328.38092,6726.260165,132.3003966
876,2.91666,149.43,390.965,1348.052,-69.16167665,-258.6826347,353.2934132,34373.44979,2464.725832,-42209.91044
877,2.92,149.199,390.101,1349.232,45.64564565,-250.4504505,212.3123123,-10190.37055,-631.2618925,17855.69353
878,2.92333,149.351,389.267,1349.939,11.71171171,-252.5525526,271.7717718,-1269.273805,-15147.58541,7667.752988
879,2.92666,149.39,388.426,1350.844,7.48502994,-302.994012,297.3053892,3693.050862,20406.93926,-29133.35007
880,2.93,149.415,387.414,1351.837,19.81981982,-234.8348348,200,-15060.10515,-3066.129192,24078.13219
881,2.93333,149.481,386.632,1352.503,-30.33033033,-245.045045,280.1801802,21695.64504,-4994.474973,-33518.71049
882,2.93666,149.38,385.816,1353.436,41.91616766,-261.6766467,168.5628743,-10571.72487,5069.431725,14627.10873
883,2.94,149.52,384.942,1353.999,6.606606607,-244.7447447,217.4174174,13346.68001,-10641.2719,6943.880818
884,2.94333,149.542,384.127,1354.723,51.05105105,-280.1801802,240.5405405,-27828.17343,13918.27173,-22783.74831
885,2.94666,149.712,383.194,1355.524,-41.61676647,-233.8323353,164.6706587,14528.04592,-659.7906308,1137.068798
886,2.95,149.573,382.413,1356.074,6.906906907,-236.036036,168.4684685,7214.421629,-15060.10515,7755.503251
887,2.95333,149.596,381.627,1356.635,30.93093093,-286.1861862,194.2942943,-11985.87593,2954.618858,-10694.19206
888,2.95666,149.699,380.674,1357.282,-8.982035928,-276.3473054,158.6826347,10151.78469,9911.395852,-23054.17756
889,2.96,149.669,379.751,1357.812,24.92492492,-243.2432432,81.68168168,-13617.22082,-8116.224332,28226.42462
890,2.96333,149.752,378.941,1358.084,-20.42042042,-270.2702703,175.6756757,23934.49176,13909.3617,-27041.12107
891,2.96666,149.684,378.041,1358.669,59.28143713,-223.9520958,85.62874251,-30246.46074,-12519.06286,19048.05591
892,2.97,149.882,377.293,1358.955,-41.74174174,-265.7657658,149.2492492,22184.34651,4418.833248,-46713.38005
893,2.97333,149.743,376.408,1359.452,32.13213213,-251.0510511,-6.306306306,-5783.147338,-10203.87059,38217.53458
894,2.97666,149.85,375.572,1359.431,12.8742515,-285.0299401,120.9580838,7833.768725,19074.43677,-32528.67411
895,2.98,149.893,374.62,1359.835,39.03903904,-221.3213213,12.31231231,-15511.0065,-16683.35002,31563.09463
896,2.98333,150.023,373.883,1359.876,-12.61261261,-276.8768769,117.4174174,4956.404859,11487.72444,-53242.53962
897,2.98666,149.981,372.961,1360.267,3.892215569,-238.6227545,-59.88023952,10972.55239,-4979.790648,25660.49861
898,2.99,149.994,372.164,1360.067,40.54054054,-255.2552553,25.82582583,2885.768652,-3787.571355,-17404.79218
899,2.99333,150.129,371.314,1360.153,50.15015015,-267.8678679,-32.13213213,-24500.68345,9681.419025,18910.04669
900,2.99666,150.296,370.422,1360.046,-31.43712575,-235.6287425,30.83832335,19931.81464,-14327.76676,-5007.248275
901,3,150.191,369.635,1360.149,35.13513514,-283.4834835,14.11411411,-7304.601899,10460.91136,-28046.06408
902,3.00333,150.308,368.691,1360.196,10.81081081,-248.6486486,-79.27927928,-5584.156741,-6969.260894,11399.97418
903,3.00666,150.344,367.863,1359.932,-7.784431138,-271.8562874,-41.31736527,-3873.140594,9106.241313,-6960.23931
904,3.01,150.318,366.955,1359.794,-20.72072072,-241.4414414,-64.56456456,6853.700547,-3967.931896,4689.374059
905,3.01333,150.249,366.151,1359.579,2.102102102,-254.6546547,-48.94894895,25352.80601,4185.012547,-26029.96804
906,3.01666,150.256,365.303,1359.416,86.52694611,-240.7185629,-135.6287425,-30671.51558,-7948.71389,15432.53246
907,3.02,150.545,364.499,1358.963,-15.91591592,-267.2672673,-84.08408408,8296.584873,-180.3605407,-28947.86679
908,3.02333,150.492,363.609,1358.683,11.71171171,-267.8678679,-180.4804805,3316.149942,5095.995278,12929.52876
909,3.02666,150.531,362.717,1358.082,22.75449102,-250.8982036,-137.4251497,-6542.991053,6607.597235,-3719.970105
910,3.03,150.607,361.879,1357.623,0.900900901,-228.8288288,-149.8498498,4328.652977,-9559.108658,-8837.666495
911,3.03333,150.61,361.117,1357.124,15.31531532,-260.6606607,-179.2792793,-6037.758101,6528.079571,15266.11577
912,3.03666,150.661,360.249,1356.527,-4.790419162,-238.9221557,-128.4431138,27238.5046,-9745.304127,-30954.70601
913,3.04,150.645,359.451,1356.098,86.18618619,-271.4714715,-231.8318318,-43737.43112,11092.17325,19659.29894
914,3.04333,150.932,358.547,1355.326,-59.45945946,-234.5345345,-166.3663664,29813.75938,-7161.771471,-41388.96408
915,3.04666,150.734,357.766,1354.772,39.82035928,-258.3832335,-304.1916168,-8235.942206,4173.290146,18248.01602
916,3.05,150.867,356.903,1353.756,12.31231231,-244.4444444,-243.2432432,-6943.880818,-1623.244866,1713.425137
917,3.05333,150.908,356.089,1352.946,-10.81081081,-249.8498498,-237.5375375,14395.36316,-8676.476012,-16060.18815
918,3.05666,150.872,355.257,1352.155,37.1257485,-278.742515,-291.0179641,-19027.59728,21957.21843,26082.05394
919,3.06,150.996,354.326,1351.183,-26.42642643,-205.4054054,-203.9039039,33547.06057,-16502.98948,-38687.33598
920,3.06333,150.908,353.642,1350.504,85.28528529,-260.3603604,-332.7327327,-31904.91565,503.8215105,-10130.43037
921,3.06666,151.192,352.775,1349.396,-20.95808383,-258.6826347,-366.4670659,7623.529442,6600.598232,19900.31912
922,3.07,151.122,351.911,1348.172,4.504504505,-236.6366366,-300,2705.408111,3787.571355,-17855.69353
923,3.07333,151.137,351.123,1347.173,13.51351351,-224.024024,-359.4594595,1786.055355,-14723.68414,9224.307654
924,3.07666,151.182,350.377,1345.976,19.46107784,-273.0538922,-328.742515,-1600.887344,23490.80767,-34641.29625
925,3.08,151.247,349.465,1344.878,14.11411411,-194.5945946,-444.4444444,2074.146218,-18396.77515,21733.44516
926,3.08333,151.294,348.817,1343.398,21.02102102,-255.8558559,-372.0720721,-378.5411349,3646.630933,-2812.328431
927,3.08666,151.364,347.965,1342.159,19.76047904,-243.7125749,-381.4371257,9458.345003,-2197.148563,-12840.47862
928,3.09,151.43,347.151,1340.885,51.35135135,-251.0510511,-424.3243243,-22184.34651,4779.554329,811.6224332
929,3.09333,151.601,346.315,1339.472,-22.52252252,-235.1351351,-421.6216216,12967.32888,-3744.641226,-19580.9987
930,3.09666,151.526,345.532,1338.068,20.65868263,-247.6047904,-486.8263473,-6904.516478,13263.9183,3518.344979
931,3.1,151.595,344.705,1336.442,-2.402402402,-203.3033033,-475.0750751,6492.979466,-28136.24435,811.6224333
932,3.10333,151.587,344.028,1334.86,19.21921922,-296.996997,-472.3723724,2230.476687,23194.14954,-1013.85304
933,3.10666,151.651,343.039,1333.287,26.64670659,-219.760479,-475.748503,-7168.863438,251.9641087,-5372.811587
934,3.11,151.74,342.305,1331.698,2.702702703,-218.9189189,-493.6936937,-3066.129192,-12985.95893,-5591.176762
935,3.11333,151.749,341.576,1330.054,-7.507507508,-262.1621622,-512.3123123,12684.09803,8687.276044,-11047.89312
936,3.11666,151.724,340.703,1328.348,34.73053892,-233.2335329,-549.1017964,-8779.980095,-3896.02195,10295.53344
937,3.12,151.84,339.924,1326.514,5.405405405,-246.2462462,-514.7147147,9018.027036,5681.357033,-30661.29192
938,3.12333,151.858,339.104,1324.8,35.43543544,-227.3273273,-616.8168168,-11989.92595,-8157.264455,11793.36536
939,3.12666,151.976,338.347,1322.746,-4.491017964,-254.491018,-577.5449102,3502.462626,-2926.121647,-4565.234315
940,3.13,151.961,337.497,1320.817,7.207207207,-264.2642643,-592.7927928,2074.146218,19298.57786,-11723.43515
941,3.13333,151.985,336.617,1318.843,14.11411411,-200,-631.8318318,5292.015865,-15194.83555,478.1714336
942,3.13666,152.032,335.951,1316.739,31.73652695,-250.5988024,-630.239521,-6175.274202,9484.995053,-5961.266225
943,3.14,152.138,335.114,1314.634,11.11111111,-218.9189189,-650.1501502,5861.717573,-5050.09514,8386.765143
944,3.14333,152.175,334.385,1312.469,30.63063063,-235.7357357,-622.2222222,12649.80792,3718.451148,-14006.02199
945,3.14666,152.277,333.6,1310.397,72.75449102,-223.3532934,-668.8622754,-24839.73091,-3347.676982,-10761.23633
946,3.15,152.52,332.854,1308.163,-10.21021021,-234.5345345,-704.8048048,5861.717573,-4689.374059,-4148.292437
947,3.15333,152.486,332.073,1305.816,9.309309309,-250.1501502,-718.6186186,-2435.947303,7237.911699,2714.048137
948,3.15666,152.517,331.24,1303.423,1.19760479,-226.0479042,-709.5808383,4946.141595,2943.619154,-15293.35998
949,3.16,152.521,330.485,1301.053,17.71771772,-216.2162162,-760.6606607,1623.244866,-10731.45217,-180.3605407
950,3.16333,152.58,329.765,1298.52,23.12312312,-251.951952,-761.2612613,-1099.713297,13533.25057,684.452052
951,3.16666,152.657,328.926,1295.985,19.46107784,-206.8862275,-758.9820359,826.6899335,-3063.14059,-4009.082768
952,3.17,152.722,328.235,1293.45,22.22222222,-217.1171171,-772.3723724,8116.224332,-7214.421629,3246.489733
953,3.17333,152.796,327.512,1290.878,49.24924925,-241.1411411,-761.5615616,-21263.10375,1295.733885,-19365.26806
954,3.17666,152.96,326.709,1288.342,-21.55688623,-236.8263473,-826.0479042,21019.62122,1405.453645,-4249.20241
955,3.18,152.888,325.918,1285.583,48.64864865,-232.1321321,-840.2402402,-8206.404603,2164.326489,2434.8673
956,3.18333,153.05,325.145,1282.785,21.32132132,-224.9249249,-832.1321321,-3975.221918,4607.833814,2906.018712
957,3.18666,153.121,324.396,1280.014,8.083832335,-209.5808383,-822.4550898,20057.25831,-5583.05087,-4515.702909
958,3.19,153.148,323.696,1277.267,75.07507508,-228.2282282,-837.5375375,-23897.77165,-12535.05758,-22815.6084
959,3.19333,153.398,322.936,1274.478,-4.504504505,-269.96997,-913.5135135,-1704.245109,29193.83752,17274.92179
960,3.19666,153.383,322.037,1271.436,-10.17964072,-172.754491,-855.988024,16534.33705,-17328.18551,-20729.70098
961,3.2,153.349,321.46,1268.577,45.04504505,-230.6306306,-925.2252252,-5500.996492,-2074.146218,13166.31947
962,3.20333,153.499,320.692,1265.496,26.72672673,-237.5375375,-881.3813814,-3170.889506,5518.276544,-19617.17881
963,3.20666,153.588,319.901,1262.561,16.16766467,-219.1616766,-946.7065868,6488.075799,-5951.306105,6341.63512
964,3.21,153.642,319.169,1259.399,37.83783784,-239.039039,-925.5255255,-9739.469199,14879.74461,541.0816221
965,3.21333,153.768,318.373,1256.317,5.405405405,-189.4894895,-923.7237237,11773.3853,-18441.05529,-15802.87738
966,3.21666,153.786,317.742,1253.241,44.61077844,-250.8982036,-976.3473054,-1038.813563,13710.50853,2269.02294
967,3.22,153.935,316.904,1249.98,41.14114114,-205.1051051,-968.7687688,-16593.16975,-4689.374059,721.4421629
968,3.22333,154.072,316.221,1246.754,-14.11411411,-220.7207207,-966.3663664,3519.190551,9818.849437,-120.1503602
